dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,trace_k,rms_mean,rms_ci_low,rms_ci_high
synthetic,MCAR,block,0.1,5,1000x50,4,0.5858297636433758,0.5534282767371573,0.620388025365553
synthetic,MCAR,block,0.1,5,1000x50,5,0.4831382653273623,0.44706121396168974,0.5160670502307522
synthetic,MCAR,block,0.1,5,1000x50,6,0.3735900445485786,0.3394248520937462,0.4014936531755956
synthetic,MCAR,block,0.1,5,1000x50,7,0.2492905428230053,0.21887813052570992,0.27371374545811816
synthetic,MCAR,block,0.1,5,1000x50,8,0.05616465327206318,0.0520692582561276,0.059014788637082094
synthetic,MCAR,block,0.1,5,1000x50,9,0.05420928233373763,0.05057052592780608,0.056490707506159886
synthetic,MCAR,block,0.1,5,1000x50,10,0.05231650228312142,0.04895738133150994,0.05452283209640571
synthetic,MCAR,block,0.1,5,1000x50,11,0.050832202859760436,0.04728851265677612,0.05286064644087647
synthetic,MCAR,block,0.1,5,1000x50,12,0.04954036572866849,0.04600051727492061,0.05152246537781701
synthetic,MCAR,block,0.1,5,1000x50,13,0.04840415793217354,0.04484215092638367,0.050258093737059244
synthetic,MCAR,block,0.1,5,1000x50,14,0.047374502525930604,0.04375825073407553,0.049305018718121596
synthetic,MCAR,block,0.1,5,1000x50,15,0.046382356149999616,0.04287658857351644,0.04833541713281307
synthetic,MCAR,block,0.1,5,1000x50,16,0.045461389994818344,0.042081289633142574,0.04744055445198871
synthetic,MCAR,block,0.1,5,1000x50,17,0.044588218814849326,0.0412701966451107,0.046594636138792285
synthetic,MCAR,block,0.1,5,1000x50,18,0.04376819879609198,0.040548395758738025,0.045793873361898295
synthetic,MCAR,block,0.1,5,1000x50,19,0.042980583200513414,0.03981913432493386,0.044912449771678166
synthetic,MCAR,block,0.1,5,1000x50,20,0.04225611615882556,0.03930328914660251,0.04420870631061617
synthetic,MCAR,block,0.1,5,1000x50,21,0.041644141329198706,0.038811872004896705,0.043724399275068195
synthetic,MCAR,block,0.1,5,1000x50,22,0.04129311804376942,0.03870757493824148,0.04335125487258582
synthetic,MCAR,block,0.1,5,1000x50,23,0.041281840295490695,0.03853230531224253,0.04324187474994364
synthetic,MCAR,block,0.1,5,1000x50,24,0.041118723922394136,0.03795340205116938,0.04333250794713578
synthetic,MCAR,block,0.1,5,1000x50,25,0.040620910733370284,0.03779060659318663,0.04248300645142869
synthetic,MCAR,block,0.1,5,1000x50,26,0.042076605657545764,0.041532444740395115,0.04280586946676695
synthetic,MCAR,block,0.1,5,1000x50,27,0.0415189646805588,0.0415189646805588,0.0415189646805588
synthetic,MCAR,block,0.3,5,1000x50,1,0.8878229113911369,0.877767757670019,0.9007801807856486
synthetic,MCAR,block,0.3,5,1000x50,2,0.7805400168206804,0.7608419534163554,0.8043457175620531
synthetic,MCAR,block,0.3,5,1000x50,3,0.6730606537482776,0.6463935035727556,0.7031546027399173
synthetic,MCAR,block,0.3,5,1000x50,4,0.5682155419674063,0.538541208070112,0.6001042919809497
synthetic,MCAR,block,0.3,5,1000x50,5,0.4635650380220647,0.43407074876015195,0.49607430009187586
synthetic,MCAR,block,0.3,5,1000x50,6,0.3546973969683933,0.3220411014553937,0.38395281878339627
synthetic,MCAR,block,0.3,5,1000x50,7,0.23443747191038847,0.20116030489441744,0.26821677992727555
synthetic,MCAR,block,0.3,5,1000x50,8,0.05583185951959559,0.04972434935722385,0.06120124987919808
synthetic,MCAR,block,0.3,5,1000x50,9,0.0533611481991217,0.04798975544791112,0.059180811582090695
synthetic,MCAR,block,0.3,5,1000x50,10,0.05124753996978447,0.04607408022261454,0.05744112259375759
synthetic,MCAR,block,0.3,5,1000x50,11,0.04962213759729446,0.04488831175431331,0.05589354767192561
synthetic,MCAR,block,0.3,5,1000x50,12,0.04817108511608693,0.04383991544711726,0.0537813297048164
synthetic,MCAR,block,0.3,5,1000x50,13,0.046974422987597735,0.04269560642518459,0.05247780057358203
synthetic,MCAR,block,0.3,5,1000x50,14,0.04571855998490668,0.04166131142772626,0.05033837359316556
synthetic,MCAR,block,0.3,5,1000x50,15,0.04475854071982263,0.04075311453341455,0.04906914461714472
synthetic,MCAR,block,0.3,5,1000x50,16,0.043759082810399384,0.03992237029824242,0.04763752376880911
synthetic,MCAR,block,0.3,5,1000x50,17,0.04276863410931449,0.03912668302892238,0.046334138145238096
synthetic,MCAR,block,0.3,5,1000x50,18,0.0419036849284644,0.038311539903610206,0.04528065473001813
synthetic,MCAR,block,0.3,5,1000x50,19,0.04113975019272207,0.03770908405061501,0.04455454953611337
synthetic,MCAR,block,0.3,5,1000x50,20,0.04076369470293776,0.03689769680686557,0.043843491167133326
synthetic,MCAR,block,0.3,5,1000x50,21,0.040761690084898515,0.03648750936187594,0.04418337994404104
synthetic,MCAR,block,0.3,5,1000x50,22,0.040657098664364254,0.036836159214323635,0.0421451330558234
synthetic,MCAR,block,0.3,5,1000x50,23,0.04220157738748935,0.04143962232287178,0.04311532705631353
synthetic,MCAR,block,0.5,5,1000x50,1,0.8882504491002357,0.8692394998468108,0.9025862560624024
synthetic,MCAR,block,0.5,5,1000x50,2,0.7803774703750161,0.7587605453825329,0.80105438686814
synthetic,MCAR,block,0.5,5,1000x50,3,0.6758728433227389,0.6534285047599144,0.7054237811812764
synthetic,MCAR,block,0.5,5,1000x50,4,0.5699974471808074,0.5437624998748768,0.6048226187073248
synthetic,MCAR,block,0.5,5,1000x50,5,0.46530862304255394,0.4300346032800195,0.503780094260571
synthetic,MCAR,block,0.5,5,1000x50,6,0.35695082678804524,0.321575371862591,0.3881608057167037
synthetic,MCAR,block,0.5,5,1000x50,7,0.2334107864115155,0.20481239414004018,0.25668454679372926
synthetic,MCAR,block,0.5,5,1000x50,8,0.05458985003132714,0.04897421294351633,0.06226472576522938
synthetic,MCAR,block,0.5,5,1000x50,9,0.05210102638308436,0.047342129878336615,0.05789096589849733
synthetic,MCAR,block,0.5,5,1000x50,10,0.049888255957050806,0.0456009039608853,0.054472163548470974
synthetic,MCAR,block,0.5,5,1000x50,11,0.048197818291752244,0.04448149941106373,0.05226697938413197
synthetic,MCAR,block,0.5,5,1000x50,12,0.046927766118872824,0.04351848968783375,0.050893652836108666
synthetic,MCAR,block,0.5,5,1000x50,13,0.04576802111778156,0.04267163163353512,0.04953726918040868
synthetic,MCAR,block,0.5,5,1000x50,14,0.04468625937405159,0.041711896044403514,0.04831620081628509
synthetic,MCAR,block,0.5,5,1000x50,15,0.04368729069423458,0.040768971674472014,0.047275849568269544
synthetic,MCAR,block,0.5,5,1000x50,16,0.04272281619624364,0.040037329790856786,0.046117259697246546
synthetic,MCAR,block,0.5,5,1000x50,17,0.04175773411105264,0.039283986484700065,0.04517038811421326
synthetic,MCAR,block,0.5,5,1000x50,18,0.040960211436128324,0.03906787379006985,0.04431091256293552
synthetic,MCAR,block,0.5,5,1000x50,19,0.040251308079420456,0.038475325222623986,0.043464161737056896
synthetic,MCAR,block,0.5,5,1000x50,20,0.039886403470962256,0.03810190589233231,0.04280181215643037
synthetic,MCAR,block,0.5,5,1000x50,21,0.03944461904752775,0.0373156256269261,0.0429662057902191
synthetic,MCAR,block,0.5,5,1000x50,22,0.03883092204203532,0.037575007100381,0.040645212043471074
synthetic,MCAR,block,0.5,5,1000x50,23,0.03930426629905082,0.03821605422826123,0.04000981734256541
synthetic,MCAR,random,0.1,5,1000x50,1,0.8916246144703249,0.8758115202042485,0.906429109532858
synthetic,MCAR,random,0.1,5,1000x50,2,0.7908505880046146,0.7646494869808927,0.8086715443225888
synthetic,MCAR,random,0.1,5,1000x50,3,0.6871398257547204,0.6648108729265384,0.7072874970094878
synthetic,MCAR,random,0.1,5,1000x50,4,0.5820741681097037,0.5567239172850135,0.6068206007423252
synthetic,MCAR,random,0.1,5,1000x50,5,0.47539595610235813,0.4426039465995601,0.5053945088088994
synthetic,MCAR,random,0.1,5,1000x50,6,0.3644571012655889,0.318507810404243,0.39762008689163286
synthetic,MCAR,random,0.1,5,1000x50,7,0.239730437019925,0.19367380150136046,0.27702122931328355
synthetic,MCAR,random,0.1,5,1000x50,8,0.05641455858324838,0.05079989763585051,0.06241640673965457
synthetic,MCAR,random,0.1,5,1000x50,9,0.05364712548890466,0.049537462073704,0.059802792928833975
synthetic,MCAR,random,0.1,5,1000x50,10,0.05200755141721153,0.048371347289848474,0.05766177895288024
synthetic,MCAR,random,0.1,5,1000x50,11,0.0506095563691088,0.04705103074438689,0.055616629029316994
synthetic,MCAR,random,0.1,5,1000x50,12,0.04937330107443631,0.04585294430052184,0.05390222425930789
synthetic,MCAR,random,0.1,5,1000x50,13,0.04822435122585871,0.044639890057773614,0.05251809998114889
synthetic,MCAR,random,0.1,5,1000x50,14,0.04715138773696421,0.043547324808741406,0.051301877263455
synthetic,MCAR,random,0.1,5,1000x50,15,0.04613639476217147,0.04251484040981659,0.05021017261797747
synthetic,MCAR,random,0.1,5,1000x50,16,0.04520343136373547,0.04153588388050703,0.049229639592298445
synthetic,MCAR,random,0.1,5,1000x50,17,0.04430127428176575,0.040577251055857334,0.04834254559844421
synthetic,MCAR,random,0.1,5,1000x50,18,0.04345484731683479,0.03970962350225864,0.04749643899320413
synthetic,MCAR,random,0.1,5,1000x50,19,0.04266365363238197,0.03891648212793644,0.04662024713066746
synthetic,MCAR,random,0.1,5,1000x50,20,0.04190252936059292,0.03815602716604887,0.04574263899645731
synthetic,MCAR,random,0.1,5,1000x50,21,0.04119625055853217,0.0374230016132361,0.044905582534147066
synthetic,MCAR,random,0.1,5,1000x50,22,0.04062322089562916,0.03677825173119688,0.044134497731836156
synthetic,MCAR,random,0.1,5,1000x50,23,0.04026756454128753,0.03628528243711634,0.04370490307641341
synthetic,MCAR,random,0.1,5,1000x50,24,0.03996298642148725,0.0360047787171117,0.04290670914267924
synthetic,MCAR,random,0.1,5,1000x50,25,0.040030902258030555,0.0353553969215896,0.04287855724671573
synthetic,MCAR,random,0.1,5,1000x50,26,0.039111600416714874,0.03502116634458223,0.04271988319755804
synthetic,MCAR,random,0.1,5,1000x50,27,0.0406128171136072,0.03690595229758444,0.04270593884153722
synthetic,MCAR,random,0.1,5,1000x50,28,0.0430085725089528,0.0430085725089528,0.0430085725089528
synthetic,MCAR,random,0.3,5,1000x50,1,0.8883887268123246,0.8724002582798186,0.9012015306371869
synthetic,MCAR,random,0.3,5,1000x50,2,0.7820442424284468,0.7567108201454474,0.7994485975642383
synthetic,MCAR,random,0.3,5,1000x50,3,0.6781092324759618,0.6479506334882871,0.7042629340735455
synthetic,MCAR,random,0.3,5,1000x50,4,0.5760784083919279,0.5443868637448689,0.6049220819270987
synthetic,MCAR,random,0.3,5,1000x50,5,0.4727584924843321,0.4422615229950985,0.500031212309736
synthetic,MCAR,random,0.3,5,1000x50,6,0.3658481096139266,0.3405368103282965,0.3955472080145645
synthetic,MCAR,random,0.3,5,1000x50,7,0.2462638108891939,0.21698057867767553,0.27006834912448163
synthetic,MCAR,random,0.3,5,1000x50,8,0.053614364945104374,0.049521994177500334,0.059015082940706995
synthetic,MCAR,random,0.3,5,1000x50,9,0.05069943986050832,0.04730682893615805,0.05448437276078133
synthetic,MCAR,random,0.3,5,1000x50,10,0.0489375484038197,0.04568182520676917,0.05266753623746058
synthetic,MCAR,random,0.3,5,1000x50,11,0.047430427336592626,0.04446360246676518,0.051083341412340826
synthetic,MCAR,random,0.3,5,1000x50,12,0.0461187784411984,0.04341680524580166,0.049666687479786545
synthetic,MCAR,random,0.3,5,1000x50,13,0.04495904789476649,0.04246998202400447,0.04850487558256539
synthetic,MCAR,random,0.3,5,1000x50,14,0.04387115922232933,0.041479016195027675,0.047307862079466544
synthetic,MCAR,random,0.3,5,1000x50,15,0.04287095434952824,0.04057961090467908,0.04627617749664023
synthetic,MCAR,random,0.3,5,1000x50,16,0.04188554017061458,0.03966991160961595,0.04517673617503395
synthetic,MCAR,random,0.3,5,1000x50,17,0.04100189192569138,0.03882905817378663,0.044214004537017855
synthetic,MCAR,random,0.3,5,1000x50,18,0.04012393699456658,0.038050440974285185,0.04318442678559741
synthetic,MCAR,random,0.3,5,1000x50,19,0.03934225921657178,0.03729841658179564,0.042291161187375095
synthetic,MCAR,random,0.3,5,1000x50,20,0.038619948792572786,0.03674793108797999,0.041431936306777176
synthetic,MCAR,random,0.3,5,1000x50,21,0.037987707437432176,0.03596484647553981,0.04069049384498075
synthetic,MCAR,random,0.3,5,1000x50,22,0.03751286143334459,0.035556540716454935,0.04003618457739511
synthetic,MCAR,random,0.3,5,1000x50,23,0.037343668906467196,0.035522196443213014,0.039915796679161106
synthetic,MCAR,random,0.3,5,1000x50,24,0.03736473341237486,0.03547861409653889,0.04004640529341909
synthetic,MCAR,random,0.3,5,1000x50,25,0.03760982777244622,0.03566089746352358,0.039181125982405716
synthetic,MCAR,random,0.3,5,1000x50,26,0.0386768956115357,0.0386768956115357,0.0386768956115357
synthetic,MCAR,random,0.5,5,1000x50,1,0.887757433540029,0.873297293199581,0.8994346349668326
synthetic,MCAR,random,0.5,5,1000x50,2,0.7803388011481311,0.7520218651200533,0.798464352317338
synthetic,MCAR,random,0.5,5,1000x50,3,0.6738146140488303,0.6335843762060894,0.6980133555538611
synthetic,MCAR,random,0.5,5,1000x50,4,0.570278633416812,0.5336043588871863,0.5943797166226354
synthetic,MCAR,random,0.5,5,1000x50,5,0.4646985120908246,0.42893110566080583,0.4931980255681625
synthetic,MCAR,random,0.5,5,1000x50,6,0.3551593701198951,0.32096217227900914,0.37961502071147124
synthetic,MCAR,random,0.5,5,1000x50,7,0.23520142683277112,0.2014456545834083,0.2628356233702966
synthetic,MCAR,random,0.5,5,1000x50,8,0.0520747859470876,0.04791118246355363,0.05695468457759419
synthetic,MCAR,random,0.5,5,1000x50,9,0.0482135777858957,0.04477150353139892,0.051281650819072135
synthetic,MCAR,random,0.5,5,1000x50,10,0.04555781839247611,0.04260096976749838,0.04863257392280888
synthetic,MCAR,random,0.5,5,1000x50,11,0.043625229309986566,0.04079869534118714,0.04706529175561702
synthetic,MCAR,random,0.5,5,1000x50,12,0.04202973555894991,0.03924483626253626,0.04565840280548372
synthetic,MCAR,random,0.5,5,1000x50,13,0.04069357713402447,0.03796449838560649,0.044335589330482414
synthetic,MCAR,random,0.5,5,1000x50,14,0.039432955582897646,0.03681406246497702,0.043057199207918694
synthetic,MCAR,random,0.5,5,1000x50,15,0.03828601268656565,0.03571532510895889,0.041915843768990664
synthetic,MCAR,random,0.5,5,1000x50,16,0.03727132525705402,0.03463423428593005,0.04094381058880705
synthetic,MCAR,random,0.5,5,1000x50,17,0.036410789226554545,0.033853954052536495,0.039947454476641234
synthetic,MCAR,random,0.5,5,1000x50,18,0.03576330443101487,0.03315813802449861,0.039416696975995515
synthetic,MCAR,random,0.5,5,1000x50,19,0.035272866305826,0.032538284636842545,0.03889475023363065
synthetic,MCAR,random,0.5,5,1000x50,20,0.03499829637343206,0.032184760033453684,0.03893187227121389
synthetic,MCAR,random,0.5,5,1000x50,21,0.03428855763314532,0.03204001468544706,0.03763928736687972
synthetic,MCAR,random,0.5,5,1000x50,22,0.033664555497935685,0.03200999395568431,0.03537823235783628
synthetic,MCAR,random,0.5,5,1000x50,23,0.0337078802746182,0.03217733989998373,0.03555311537134593
wine,MAR,block,0.1,5,1000x50,1,0.8007597268307801,0.7857851650535633,0.8138965961950949
wine,MAR,block,0.1,5,1000x50,2,0.6719130370536792,0.6524957193884622,0.6886031740602966
wine,MAR,block,0.1,5,1000x50,3,0.5857512218931709,0.5626074832203969,0.6043809962495833
wine,MAR,block,0.1,5,1000x50,4,0.5263675284171482,0.5021754134503171,0.5472839782262665
wine,MAR,block,0.1,5,1000x50,5,0.46439495754928845,0.4435868447203992,0.4811574444195464
wine,MAR,block,0.1,5,1000x50,6,0.4091006764559661,0.3942016694131155,0.4288171940323033
wine,MAR,block,0.1,5,1000x50,7,0.3652491866700992,0.35670681161012013,0.3804089451733691
wine,MAR,block,0.1,5,1000x50,8,0.3376991754318531,0.3205788730103573,0.36051287979669033
wine,MAR,block,0.1,5,1000x50,9,0.32999352379913643,0.30030552657183907,0.36338859560935066
wine,MAR,block,0.1,5,1000x50,10,0.32924788624947443,0.30501873617296843,0.3459695512850699
wine,MAR,block,0.3,5,1000x50,1,0.8088238223786964,0.748751274042775,0.8553757897765838
wine,MAR,block,0.3,5,1000x50,2,0.6777812250321638,0.6389525836346931,0.7092256994240629
wine,MAR,block,0.3,5,1000x50,3,0.5903852130103622,0.5544369442349518,0.6187808495061063
wine,MAR,block,0.3,5,1000x50,4,0.5261303490779257,0.48553028465214615,0.5654730341037592
wine,MAR,block,0.3,5,1000x50,5,0.4563134770262468,0.4127289529371418,0.5045178003462658
wine,MAR,block,0.3,5,1000x50,6,0.39680330355590065,0.36525294467789526,0.44680311087712943
wine,MAR,block,0.3,5,1000x50,7,0.3619906489963169,0.3228036904514862,0.3882139535872229
wine,MAR,block,0.3,5,1000x50,8,0.35977892825834884,0.31046759969419196,0.38900835125900113
wine,MAR,block,0.3,5,1000x50,9,0.3389423806306145,0.3103435268269354,0.38282032791750287
wine,MAR,block,0.5,5,1000x50,1,0.8049975326339058,0.7520066816720112,0.8339103702840472
wine,MAR,block,0.5,5,1000x50,2,0.6704596533641901,0.638654176451406,0.7021321494298007
wine,MAR,block,0.5,5,1000x50,3,0.5829463667699634,0.5476100421409728,0.6140651823967389
wine,MAR,block,0.5,5,1000x50,4,0.5162184966132977,0.4726451115587962,0.5521074179120313
wine,MAR,block,0.5,5,1000x50,5,0.44804038166203375,0.40317130903981935,0.48914792006663416
wine,MAR,block,0.5,5,1000x50,6,0.38898672262701994,0.3521500604283559,0.43859010102476004
wine,MAR,block,0.5,5,1000x50,7,0.3549251489780267,0.3100189168739646,0.3990267991629103
wine,MAR,block,0.5,5,1000x50,8,0.3450678528412341,0.2995086434887719,0.39500188167768496
wine,MAR,block,0.5,5,1000x50,9,0.34108232768245483,0.31277652158401104,0.3866023720820668
wine,MAR,random,0.1,5,1000x50,1,0.8013226563332347,0.7949312967277822,0.8086162710707615
wine,MAR,random,0.1,5,1000x50,2,0.6730236399222311,0.6652583365474981,0.6798817760801795
wine,MAR,random,0.1,5,1000x50,3,0.5908806784818523,0.5822823032128623,0.5979481397830311
wine,MAR,random,0.1,5,1000x50,4,0.5333434336693128,0.5235554326143799,0.5392232406478545
wine,MAR,random,0.1,5,1000x50,5,0.4683232430430727,0.4603593676041963,0.47688279918725046
wine,MAR,random,0.1,5,1000x50,6,0.41490928158033763,0.4075627784915994,0.42318562492649736
wine,MAR,random,0.1,5,1000x50,7,0.36602807421548933,0.35557929219506695,0.3801459784492798
wine,MAR,random,0.1,5,1000x50,8,0.34180201785572084,0.3291251898005833,0.35548708375388327
wine,MAR,random,0.1,5,1000x50,9,0.33582490050688596,0.316386338152517,0.35699206463353456
wine,MAR,random,0.1,5,1000x50,10,0.33656129285761643,0.3214045989007932,0.35210417540185435
wine,MAR,random,0.3,5,1000x50,1,0.7998547906322193,0.7832041393011324,0.8165812485112732
wine,MAR,random,0.3,5,1000x50,2,0.6638173699809239,0.6476802880869299,0.6832594899794486
wine,MAR,random,0.3,5,1000x50,3,0.5743142952594671,0.547913481503752,0.5923594911170281
wine,MAR,random,0.3,5,1000x50,4,0.5066441350025255,0.47829972444450136,0.5251584131910348
wine,MAR,random,0.3,5,1000x50,5,0.4404710017289385,0.41231148895396136,0.4606182200691843
wine,MAR,random,0.3,5,1000x50,6,0.38746208800198184,0.3633547874672116,0.40793878892196955
wine,MAR,random,0.3,5,1000x50,7,0.3466248497995204,0.3157334423265335,0.37473526111624633
wine,MAR,random,0.3,5,1000x50,8,0.3402249025920202,0.31496357222895116,0.3629721713949468
wine,MAR,random,0.3,5,1000x50,9,0.34498849327748204,0.3254549519609256,0.36886250636620477
wine,MAR,random,0.3,5,1000x50,10,0.3539466051330497,0.3539466051330497,0.3539466051330497
wine,MAR,random,0.5,5,1000x50,1,0.7953048432734972,0.764498249419191,0.8227562186782971
wine,MAR,random,0.5,5,1000x50,2,0.650974691964464,0.616708649197082,0.6930512477078071
wine,MAR,random,0.5,5,1000x50,3,0.5513754868652828,0.5077222315980552,0.5890508376230187
wine,MAR,random,0.5,5,1000x50,4,0.474889357119725,0.43928850017010596,0.5159534051167978
wine,MAR,random,0.5,5,1000x50,5,0.41210739980510935,0.37605422243573156,0.4511672886139089
wine,MAR,random,0.5,5,1000x50,6,0.36684587158606596,0.3343575265182667,0.4080472701999089
wine,MAR,random,0.5,5,1000x50,7,0.3528989822253221,0.3149580837952762,0.3846919286414178
wine,MAR,random,0.5,5,1000x50,8,0.36797521233167696,0.33170872652059913,0.402049973333881
wine,MCAR,block,0.1,5,1000x50,1,0.8003451802517608,0.7818450548258385,0.8170593533475787
wine,MCAR,block,0.1,5,1000x50,2,0.6733459985285863,0.6572760205968339,0.6894684732912324
wine,MCAR,block,0.1,5,1000x50,3,0.5901503737120951,0.5732392826962531,0.603658020667752
wine,MCAR,block,0.1,5,1000x50,4,0.5294881294687921,0.5131524436583749,0.5467498554520182
wine,MCAR,block,0.1,5,1000x50,5,0.4680624970686149,0.4525452150223792,0.48470938847916456
wine,MCAR,block,0.1,5,1000x50,6,0.41528388279451506,0.39573013902823995,0.4301419578456045
wine,MCAR,block,0.1,5,1000x50,7,0.36642152000013567,0.35161706202580445,0.38209261992770993
wine,MCAR,block,0.1,5,1000x50,8,0.3411646918705696,0.3253708555563108,0.35496165427429255
wine,MCAR,block,0.1,5,1000x50,9,0.33431512378528605,0.3134304427905326,0.3561292039737062
wine,MCAR,block,0.1,5,1000x50,10,0.33914729780985675,0.32055158103670345,0.35583332246064286
wine,MCAR,block,0.3,5,1000x50,1,0.7937329313321293,0.7594614721915839,0.8220757202218506
wine,MCAR,block,0.3,5,1000x50,2,0.6628505173111982,0.6356814427523976,0.6912302319815974
wine,MCAR,block,0.3,5,1000x50,3,0.5781473382913733,0.5359743756008879,0.6246886276979607
wine,MCAR,block,0.3,5,1000x50,4,0.5100556982031338,0.4639408840201635,0.5651402548882024
wine,MCAR,block,0.3,5,1000x50,5,0.44109299677681235,0.3951640305969704,0.4953450834769343
wine,MCAR,block,0.3,5,1000x50,6,0.3839723327775486,0.3443689953047667,0.4335039204280982
wine,MCAR,block,0.3,5,1000x50,7,0.3505124926233175,0.3171011022608146,0.394031947052854
wine,MCAR,block,0.3,5,1000x50,8,0.3519549579490048,0.3113874745634813,0.39739085483550535
wine,MCAR,block,0.3,5,1000x50,9,0.3471715368923559,0.3227447578299151,0.3637570919753048
wine,MCAR,block,0.3,5,1000x50,10,0.3747864059617644,0.3747864059617644,0.3747864059617644
wine,MCAR,block,0.5,5,1000x50,1,0.8018513790891226,0.764655002208771,0.8427151055485597
wine,MCAR,block,0.5,5,1000x50,2,0.6722603876803559,0.6278753023465036,0.7179068498818358
wine,MCAR,block,0.5,5,1000x50,3,0.5814459387897482,0.5416225644368526,0.6287886768242372
wine,MCAR,block,0.5,5,1000x50,4,0.5151377690931801,0.4622026673452946,0.5752036141980734
wine,MCAR,block,0.5,5,1000x50,5,0.44864772270412256,0.39659252323333205,0.5073447715991963
wine,MCAR,block,0.5,5,1000x50,6,0.3897126825808466,0.3516670448441458,0.4576054528048055
wine,MCAR,block,0.5,5,1000x50,7,0.36268219126073653,0.31387554615315655,0.40854661762732625
wine,MCAR,block,0.5,5,1000x50,8,0.35342051575411415,0.3182070627807994,0.4075892393558568
wine,MCAR,block,0.5,5,1000x50,9,0.32913802194813035,0.3191725871713702,0.3391034567248905
wine,MCAR,random,0.1,5,1000x50,1,0.8014062378132042,0.7967339002024935,0.805360743761324
wine,MCAR,random,0.1,5,1000x50,2,0.6743880658432596,0.6693905002281716,0.6797581750688122
wine,MCAR,random,0.1,5,1000x50,3,0.5902151490275523,0.5815631727268873,0.5969493120196578
wine,MCAR,random,0.1,5,1000x50,4,0.532802678116009,0.5228750477738617,0.540423591668803
wine,MCAR,random,0.1,5,1000x50,5,0.47015129830160757,0.4603625734615434,0.4832306260687748
wine,MCAR,random,0.1,5,1000x50,6,0.4181338835431087,0.41127923263158245,0.43279131704598434
wine,MCAR,random,0.1,5,1000x50,7,0.3671991247016112,0.3575458664744372,0.3830767623718025
wine,MCAR,random,0.1,5,1000x50,8,0.3417661115603057,0.32967840498200096,0.35669469483908234
wine,MCAR,random,0.1,5,1000x50,9,0.3336840744705386,0.3116627600101625,0.35274269271031006
wine,MCAR,random,0.1,5,1000x50,10,0.3403121406985322,0.3168460050640402,0.3629866838563096
wine,MCAR,random,0.3,5,1000x50,1,0.7968244187854169,0.788358192573488,0.8052869319493113
wine,MCAR,random,0.3,5,1000x50,2,0.6636447251309026,0.6514778616319239,0.6762798670783176
wine,MCAR,random,0.3,5,1000x50,3,0.5744474859386877,0.5561666444211094,0.5899267188939615
wine,MCAR,random,0.3,5,1000x50,4,0.5034853390843622,0.46967760152709376,0.5238166064972078
wine,MCAR,random,0.3,5,1000x50,5,0.43935986821791273,0.40533434963988163,0.46031082713036414
wine,MCAR,random,0.3,5,1000x50,6,0.3813313373999836,0.35382482321272035,0.40515691479201543
wine,MCAR,random,0.3,5,1000x50,7,0.34057848756815223,0.31256747012599784,0.3656395466634155
wine,MCAR,random,0.3,5,1000x50,8,0.32672522862861547,0.3094986701707853,0.35945575015393844
wine,MCAR,random,0.3,5,1000x50,9,0.3309489970544139,0.31567974867866727,0.34905981105209016
wine,MCAR,random,0.5,5,1000x50,1,0.7923550666789013,0.7714528856927876,0.8104165646488323
wine,MCAR,random,0.5,5,1000x50,2,0.645167365370689,0.608344221484449,0.6712804597611327
wine,MCAR,random,0.5,5,1000x50,3,0.5500391758594992,0.5119307205361722,0.5835252266650449
wine,MCAR,random,0.5,5,1000x50,4,0.46927360672666774,0.43841984036473725,0.4953128886318201
wine,MCAR,random,0.5,5,1000x50,5,0.403159044635379,0.37480169060383,0.42717396537232893
wine,MCAR,random,0.5,5,1000x50,6,0.3638945637668255,0.3252663302354695,0.40862913854111105
wine,MCAR,random,0.5,5,1000x50,7,0.3638188704436315,0.3197987805055759,0.4063550410365706
wine,MCAR,random,0.5,5,1000x50,8,0.37441874646323636,0.33263599480757927,0.4194216198246189
