case,kind,n_features,n_samples,n_components,missing_rate,repetitions,time_mean_sec,time_median_sec,time_std_sec,time_min_sec,time_max_sec
dense_medium,dense,120,400,12,0.3,3,7.774746822668628,7.767095047005569,0.030003833233931278,7.749309802995413,7.807835618004901
dense_small,dense,60,200,8,0.2,3,2.2298162473355965,2.22710219900182,0.01661457966287064,2.214725787998759,2.24762075500621
sparse_medium,sparse,160,500,16,0.92,3,2.1157027416678225,2.111123109003529,0.016577826160516868,2.1018961439986015,2.1340889720013365
sparse_small,sparse,80,250,10,0.85,3,0.9260318943318756,0.9322660610050661,0.031782727462555865,0.8915940009901533,0.9542356210004073
