case,kind,n_features,n_samples,n_components,missing_rate,repetitions,time_mean_sec,time_median_sec,time_std_sec,time_min_sec,time_max_sec
dense_medium,dense,120,400,12,0.3,3,7.730533564337141,7.716512997998507,0.03282704615559756,7.707044950002455,7.768042745010462
dense_small,dense,60,200,8,0.2,3,2.195002875334467,2.1986676689994056,0.02045011670001976,2.1729681459983112,2.2133728110056836
sparse_medium,sparse,160,500,16,0.92,3,1.343414533669905,1.329465347007499,0.026164299762908433,1.3271805999975186,1.3735976540046977
sparse_small,sparse,80,250,10,0.85,3,0.6240918233330982,0.6233989570027916,0.026632662874980128,0.597812353997142,0.6510641589993611
